OCC_YEAR,OCC_MONTH,DIVISION,PREMISES_TYPE,NEIGHBOURHOOD_158,Count
2015.0,August,D23,Outside,Kingsview Village-The Westway (6),2
2015.0,August,D23,Outside,Mount Olive-Silverstone-Jamestown (2),1
2015.0,August,D23,Outside,Thistletown-Beaumond Heights (3),1
2015.0,August,D23,Outside,West Humber-Clairville (1),15
2015.0,August,D31,Commercial,Humber Summit (21),1
2015.0,August,D31,Commercial,Humbermede (22),1
2015.0,August,D31,House,Black Creek (24),1
2015.0,August,D31,House,Humber Summit (21),3
2015.0,August,D31,House,Humbermede (22),2
2015.0,August,D31,House,Oakdale-Beverley Heights (154),1
2015.0,August,D31,Outside,Black Creek (24),7
2015.0,August,D31,Outside,Downsview (155),2
2015.0,August,D31,Outside,Glenfield-Jane Heights (25),3
2015.0,August,D31,Outside,Humber Summit (21),2
2015.0,August,D31,Outside,Humbermede (22),4
2015.0,August,D31,Outside,Oakdale-Beverley Heights (154),1
2015.0,August,D31,Outside,York University Heights (27),5
2015.0,August,D32,Apartment,Westminster-Branson (35),1
2015.0,August,D32,Apartment,Yonge-Doris (151),1
2015.0,August,D32,Commercial,York University Heights (27),1
2015.0,August,D32,House,Bathurst Manor (34),2
2015.0,August,D32,House,Bedford Park-Nortown (39),5
2015.0,August,D32,House,Bridle Path-Sunnybrook-York Mills (41),2
2015.0,August,D32,House,Clanton Park (33),1
2015.0,August,D32,House,Lansing-Westgate (38),2
2015.0,August,D32,House,Lawrence Park North (105),3
2015.0,August,D32,House,Newtonbrook East (50),2
2015.0,August,D32,House,St.Andrew-Windfields (40),2
2015.0,August,D32,House,Willowdale West (37),3
2015.0,August,D32,Other,York University Heights (27),1
2015.0,August,D32,Outside,Clanton Park (33),1
2015.0,August,D32,Outside,Lawrence Park North (105),5
2015.0,August,D32,Outside,St.Andrew-Windfields (40),2
2015.0,August,D32,Outside,Westminster-Branson (35),1
2015.0,August,D32,Outside,York University Heights (27),1
2015.0,August,D32,Outside,Yorkdale-Glen Park (31),2
2015.0,August,D32,Transit,Clanton Park (33),1
2015.0,August,D32,Transit,Downsview (155),1
2015.0,August,D33,Apartment,Fenside-Parkwoods (150),1
2015.0,August,D33,House,Bayview Woods-Steeles (49),1
2015.0,August,D33,House,Henry Farm (53),1
2015.0,August,D33,House,Victoria Village (43),1
2015.0,August,D33,Outside,Banbury-Don Mills (42),1
2015.0,August,D33,Outside,Bayview Village (52),1
2015.0,August,D33,Outside,Henry Farm (53),2
2015.0,August,D33,Outside,Parkwoods-O'Connor Hills (149),1
2015.0,August,D41,Commercial,Bendale-Glen Andrew (156),4
2015.0,August,D41,Commercial,Clairlea-Birchmount (120),1
2015.0,August,D41,Commercial,Dorset Park (126),3
2015.0,August,D41,Commercial,Wexford/Maryvale (119),4
2015.0,August,D41,House,Bendale South (157),1
2015.0,August,D41,House,Bendale-Glen Andrew (156),1
2015.0,August,D41,House,Birchcliffe-Cliffside (122),1
2015.0,August,D41,House,Dorset Park (126),1
2015.0,August,D41,House,Ionview (125),1
2015.0,August,D41,Outside,Clairlea-Birchmount (120),2
2015.0,August,D41,Outside,Cliffcrest (123),1
2015.0,August,D41,Outside,Dorset Park (126),2
2015.0,August,D41,Outside,Wexford/Maryvale (119),1
2015.0,August,D42,Commercial,Malvern West (145),1
2015.0,August,D42,Commercial,Milliken (130),1
2015.0,August,D42,House,Agincourt North (129),3
2015.0,August,D42,House,East L'Amoreaux (148),4
2015.0,August,D42,House,L'Amoreaux West (147),2
2015.0,August,D42,House,Malvern West (145),1
2015.0,August,D42,House,Morningside Heights (144),1
2015.0,August,D42,House,Tam O'Shanter-Sullivan (118),1
2015.0,August,D42,Outside,Agincourt South-Malvern West (128),1
2015.0,August,D42,Outside,L'Amoreaux West (147),1
2015.0,August,D42,Outside,Malvern East (146),1
2015.0,August,D42,Outside,Malvern West (145),1
2015.0,August,D42,Outside,Milliken (130),3
2015.0,August,D42,Outside,Morningside Heights (144),2
2015.0,August,D42,Outside,Tam O'Shanter-Sullivan (118),2
2015.0,August,D42,Outside,West Rouge (143),1
2015.0,August,D43,Apartment,West Hill (136),1
2015.0,August,D43,House,Bendale-Glen Andrew (156),1
2015.0,August,D43,House,Centennial Scarborough (133),2
2015.0,August,D43,House,Cliffcrest (123),1
2015.0,August,D43,Outside,Bendale South (157),1
2015.0,August,D43,Outside,Bendale-Glen Andrew (156),3
2015.0,August,D43,Outside,Centennial Scarborough (133),1
2015.0,August,D43,Outside,Scarborough Village (139),1
2015.0,August,D43,Outside,West Hill (136),1
2015.0,August,D43,Outside,Woburn North (142),1
2015.0,August,D51,Outside,Downtown Yonge East (168),2
2015.0,August,D51,Outside,Regent Park (72),1
2015.0,August,D52,Apartment,Harbourfront-CityPlace (165),1
2015.0,August,D52,Other,Wellington Place (164),1
2015.0,August,D52,Outside,Harbourfront-CityPlace (165),2
2015.0,August,D52,Outside,St Lawrence-East Bayfront-The Islands ,1
2015.0,August,D52,Outside,University (79),1
2015.0,August,D52,Outside,Wellington Place (164),1
2015.0,August,D53,Commercial,Rosedale-Moore Park (98),2
2015.0,August,D53,House,Bedford Park-Nortown (39),1
2015.0,August,D53,House,Forest Hill North (102),1
2015.0,August,D53,House,Lawrence Park South (103),1
2015.0,August,D53,House,Leaside-Bennington (56),2
2015.0,August,D53,House,Rosedale-Moore Park (98),2
2015.0,August,D53,Outside,Annex (95),1
2015.0,August,D53,Outside,Leaside-Bennington (56),1
2015.0,August,D53,Outside,Rosedale-Moore Park (98),5
2015.0,August,D53,Outside,South Eglinton-Davisville (174),1
2015.0,August,D53,Outside,Thorncliffe Park (55),2
2015.0,August,D54,House,Old East York (58),1
2015.0,August,D54,House,Victoria Village (43),1
2015.0,August,D54,Outside,Danforth (66),2
2015.0,August,D54,Outside,Woodbine-Lumsden (60),1
2015.0,August,D55,Outside,East End-Danforth (62),1
2015.0,August,D55,Outside,Greenwood-Coxwell (65),2
2015.0,August,D55,Outside,North Riverdale (68),1
2015.0,August,D55,Outside,South Riverdale (70),1
2015.0,August,D55,Outside,The Beaches (63),2
2015.0,August,D55,Outside,Woodbine Corridor (64),1
2015.0,December,D11,Outside,High Park-Swansea (87),1
2015.0,December,D11,Outside,Weston-Pelham Park (91),2
2015.0,December,D12,House,Brookhaven-Amesbury (30),1
2015.0,December,D12,House,Maple Leaf (29),2
2015.0,December,D12,House,Pelmo Park-Humberlea (23),1
2015.0,December,D12,Outside,Brookhaven-Amesbury (30),3
2015.0,December,D12,Outside,Junction Area (90),1
2015.0,December,D12,Outside,Keelesdale-Eglinton West (110),1
2015.0,December,D12,Outside,Mount Dennis (115),1
2015.0,December,D12,Outside,Rockcliffe-Smythe (111),3
2015.0,December,D12,Outside,Rustic (28),1
2015.0,December,D12,Outside,Weston (113),2
2015.0,December,D13,Commercial,Wychwood (94),1
2015.0,December,D13,House,Forest Hill South (101),1
2015.0,December,D13,House,Oakwood Village (107),2
2015.0,December,D13,Outside,Wychwood (94),1
2015.0,December,D13,Outside,Yorkdale-Glen Park (31),1
2015.0,December,D14,House,Dufferin Grove (83),1
2015.0,December,D14,Outside,Dovercourt Village (172),1
2015.0,December,D14,Outside,Fort York-Liberty Village (163),1
2015.0,December,D14,Outside,Palmerston-Little Italy (80),2
2015.0,December,D14,Outside,South Parkdale (85),1
2015.0,December,D14,Outside,Trinity-Bellwoods (81),1
2015.0,December,D14,Outside,University (79),2
2015.0,December,D14,Outside,West Queen West (162),1
2015.0,December,D22,Educational,Eringate-Centennial-West Deane (11),1
2015.0,December,D22,House,Edenbridge-Humber Valley (9),1
2015.0,December,D22,House,Eringate-Centennial-West Deane (11),2
2015.0,December,D22,House,Islington (158),1
2015.0,December,D22,House,Kingsway South (15),1
2015.0,December,D22,House,Markland Wood (12),1
2015.0,December,D22,House,Mimico-Queensway (160),1
2015.0,December,D22,House,Stonegate-Queensway (16),1
2015.0,December,D22,Outside,Alderwood (20),4
2015.0,December,D22,Outside,Edenbridge-Humber Valley (9),1
2015.0,December,D22,Outside,Eringate-Centennial-West Deane (11),2
2015.0,December,D22,Outside,Etobicoke City Centre (159),4
2015.0,December,D22,Outside,Etobicoke West Mall (13),1
2015.0,December,D22,Outside,Long Branch (19),2
2015.0,December,D22,Outside,Markland Wood (12),3
2015.0,December,D22,Outside,Mimico-Queensway (160),3
2015.0,December,D22,Outside,New Toronto (18),1
2015.0,December,D22,Outside,Princess-Rosethorn (10),1
2015.0,December,D22,Outside,Stonegate-Queensway (16),2
2015.0,December,D23,Commercial,West Humber-Clairville (1),3
2015.0,December,D23,House,Humber Heights-Westmount (8),3
2015.0,December,D23,House,Mount Olive-Silverstone-Jamestown (2),1
2015.0,December,D23,House,Thistletown-Beaumond Heights (3),1
2015.0,December,D23,House,West Humber-Clairville (1),2
2015.0,December,D23,Other,Mount Olive-Silverstone-Jamestown (2),1
2015.0,December,D23,Outside,Elms-Old Rexdale (5),1
2015.0,December,D23,Outside,Humber Heights-Westmount (8),3
2015.0,December,D23,Outside,Kingsview Village-The Westway (6),3
2015.0,December,D23,Outside,Mount Olive-Silverstone-Jamestown (2),3
2015.0,December,D23,Outside,Rexdale-Kipling (4),1
2015.0,December,D23,Outside,West Humber-Clairville (1),15
2015.0,December,D23,Outside,Willowridge-Martingrove-Richview (7),2
2015.0,December,D31,Apartment,Humber Summit (21),1
2015.0,December,D31,Commercial,Glenfield-Jane Heights (25),1
2015.0,December,D31,House,Glenfield-Jane Heights (25),6
2015.0,December,D31,House,Oakdale-Beverley Heights (154),1
2015.0,December,D31,House,York University Heights (27),3
2015.0,December,D31,Outside,Black Creek (24),2
2015.0,December,D31,Outside,Glenfield-Jane Heights (25),6
2015.0,December,D31,Outside,Humber Summit (21),1
2015.0,December,D31,Outside,Humbermede (22),2
2015.0,December,D31,Outside,Oakdale-Beverley Heights (154),5
2015.0,December,D31,Outside,Pelmo Park-Humberlea (23),3
2015.0,December,D31,Outside,York University Heights (27),3
2015.0,December,D32,Apartment,Bathurst Manor (34),1
2015.0,December,D32,Commercial,Avondale (153),1
2015.0,December,D32,Commercial,York University Heights (27),1
2015.0,December,D32,House,Bedford Park-Nortown (39),1
2015.0,December,D32,House,Clanton Park (33),1
2015.0,December,D32,House,Downsview (155),1
2015.0,December,D32,House,Newtonbrook West (36),1
2015.0,December,D32,Outside,Bathurst Manor (34),1
2015.0,December,D32,Outside,Clanton Park (33),1
2015.0,December,D32,Outside,Newtonbrook East (50),1
2015.0,December,D32,Outside,St.Andrew-Windfields (40),2
2015.0,December,D32,Outside,Westminster-Branson (35),1
2015.0,December,D33,House,Don Valley Village (47),1
2015.0,December,D33,House,St.Andrew-Windfields (40),1
2015.0,December,D33,Other,Henry Farm (53),1
2015.0,December,D33,Outside,Bayview Village (52),1
2015.0,December,D33,Outside,Don Valley Village (47),1
2015.0,December,D33,Outside,Fenside-Parkwoods (150),2
2015.0,December,D33,Outside,St.Andrew-Windfields (40),1
2015.0,December,D33,Outside,Victoria Village (43),1
2015.0,December,D33,Outside,Wexford/Maryvale (119),1
2015.0,December,D41,Commercial,Dorset Park (126),1
2015.0,December,D41,House,Birchcliffe-Cliffside (122),2
2015.0,December,D41,House,Clairlea-Birchmount (120),1
2015.0,December,D41,House,Dorset Park (126),2
2015.0,December,D41,House,Wexford/Maryvale (119),1
2015.0,December,D41,Outside,Bendale South (157),1
2015.0,December,D41,Outside,Bendale-Glen Andrew (156),1
2015.0,December,D41,Outside,Clairlea-Birchmount (120),1
2015.0,December,D41,Outside,Cliffcrest (123),1
2015.0,December,D41,Outside,Dorset Park (126),3
2015.0,December,D41,Outside,Eglinton East (138),2
2015.0,December,D41,Outside,Oakridge (121),4
2015.0,December,D41,Outside,Wexford/Maryvale (119),2
2015.0,December,D42,Commercial,Milliken (130),1
2015.0,December,D42,House,Agincourt North (129),1
2015.0,December,D42,House,Malvern East (146),1
2015.0,December,D42,House,Malvern West (145),1
2015.0,December,D42,House,Milliken (130),1
2015.0,December,D42,House,Tam O'Shanter-Sullivan (118),1
2015.0,December,D42,Other,Milliken (130),1
2015.0,December,D42,Other,Morningside Heights (144),1
2015.0,December,D42,Outside,Agincourt North (129),1
2015.0,December,D42,Outside,Agincourt South-Malvern West (128),4
2015.0,December,D42,Outside,East L'Amoreaux (148),1
2015.0,December,D42,Outside,Malvern East (146),1
2015.0,December,D42,Outside,Malvern West (145),1
2015.0,December,D42,Outside,Milliken (130),2
2015.0,December,D42,Outside,Morningside Heights (144),2
2015.0,December,D42,Outside,Steeles (116),1
2015.0,December,D43,Apartment,West Hill (136),1
2015.0,December,D43,Commercial,Bendale-Glen Andrew (156),1
2015.0,December,D43,House,Eglinton East (138),1
2015.0,December,D43,House,Golfdale-Cedarbrae-Woburn (141),2
2015.0,December,D43,House,Morningside (135),1
2015.0,December,D43,House,West Rouge (143),1
2015.0,December,D43,Outside,Bendale-Glen Andrew (156),3
2015.0,December,D43,Outside,Eglinton East (138),3
2015.0,December,D51,Commercial,Moss Park (73),1
2015.0,December,D51,Outside,Church-Wellesley (167),1
2015.0,December,D51,Outside,Downtown Yonge East (168),3
2015.0,December,D51,Outside,North St.James Town (74),1
2015.0,December,D51,Outside,Regent Park (72),2
2015.0,December,D51,Outside,St Lawrence-East Bayfront-The Islands ,1
2015.0,December,D52,Commercial,Wellington Place (164),2
2015.0,December,D52,Outside,Wellington Place (164),3
2015.0,December,D53,House,Forest Hill South (101),1
2015.0,December,D53,House,Lawrence Park South (103),1
2015.0,December,D53,Outside,Annex (95),1
2015.0,December,D53,Outside,Lawrence Park South (103),1
2015.0,December,D53,Outside,Leaside-Bennington (56),1
2015.0,December,D53,Outside,Mount Pleasant East (99),1
2015.0,December,D53,Outside,North Toronto (173),1
2015.0,December,D53,Outside,Thorncliffe Park (55),1
2015.0,December,D53,Outside,Yonge-Eglinton (100),1
2015.0,December,D54,House,O'Connor-Parkview (54),1
2015.0,December,D54,Outside,Danforth (66),2
2015.0,December,D54,Outside,Flemingdon Park (44),1
2015.0,December,D54,Outside,O'Connor-Parkview (54),1
2015.0,December,D54,Outside,Woodbine-Lumsden (60),1
2015.0,December,D55,Apartment,South Riverdale (70),1
2015.0,December,D55,House,East End-Danforth (62),1
2015.0,December,D55,House,Greenwood-Coxwell (65),2
2015.0,December,D55,House,North Riverdale (68),1
2015.0,December,D55,Outside,East End-Danforth (62),1
2015.0,December,D55,Outside,Greenwood-Coxwell (65),2
2015.0,December,D55,Outside,South Riverdale (70),3
2015.0,February,D11,Outside,High Park-Swansea (87),1
2015.0,February,D11,Outside,Rockcliffe-Smythe (111),1
2015.0,February,D11,Outside,Runnymede-Bloor West Village (89),3
2015.0,February,D12,Commercial,Brookhaven-Amesbury (30),1
2015.0,February,D12,Commercial,Junction Area (90),1
2015.0,February,D12,House,Brookhaven-Amesbury (30),1
2015.0,February,D12,House,Rockcliffe-Smythe (111),2
2015.0,February,D12,House,Weston (113),1
2015.0,February,D12,Outside,Brookhaven-Amesbury (30),3
2015.0,February,D12,Outside,Junction Area (90),2
2015.0,February,D12,Outside,Rockcliffe-Smythe (111),4
2015.0,February,D12,Outside,Rustic (28),4
2015.0,February,D12,Outside,Weston (113),4
2015.0,February,D13,House,Caledonia-Fairbank (109),1
2015.0,February,D13,House,Corso Italia-Davenport (92),2
2015.0,February,D13,Outside,Briar Hill-Belgravia (108),1
2015.0,February,D13,Outside,Casa Loma (96),1
2015.0,February,D13,Outside,Corso Italia-Davenport (92),1
2015.0,February,D13,Outside,Forest Hill South (101),1
2015.0,February,D13,Outside,Oakwood Village (107),1
2015.0,February,D13,Outside,Wychwood (94),2
2015.0,February,D14,Outside,Annex (95),1
2015.0,February,D14,Outside,Little Portugal (84),1
2015.0,February,D14,Outside,Palmerston-Little Italy (80),1
2015.0,February,D14,Outside,South Parkdale (85),1
2015.0,February,D14,Outside,Trinity-Bellwoods (81),1
2015.0,February,D14,Outside,University (79),2
2015.0,February,D22,Commercial,Etobicoke City Centre (159),2
2015.0,February,D22,House,Edenbridge-Humber Valley (9),1
2015.0,February,D22,House,Long Branch (19),2
2015.0,February,D22,House,Princess-Rosethorn (10),1
2015.0,February,D22,House,Stonegate-Queensway (16),1
2015.0,February,D22,Outside,Etobicoke City Centre (159),1
2015.0,February,D22,Outside,New Toronto (18),1
2015.0,February,D22,Outside,Stonegate-Queensway (16),2
2015.0,February,D23,Commercial,West Humber-Clairville (1),10
2015.0,February,D23,House,Willowridge-Martingrove-Richview (7),3
2015.0,February,D23,Other,West Humber-Clairville (1),1
2015.0,February,D23,Outside,Humber Heights-Westmount (8),2
2015.0,February,D23,Outside,Kingsview Village-The Westway (6),5
2015.0,February,D23,Outside,Mount Olive-Silverstone-Jamestown (2),5
2015.0,February,D23,Outside,Rexdale-Kipling (4),1
2015.0,February,D23,Outside,Thistletown-Beaumond Heights (3),1
2015.0,February,D23,Outside,West Humber-Clairville (1),19
2015.0,February,D23,Outside,Willowridge-Martingrove-Richview (7),2
2015.0,February,D31,Apartment,Black Creek (24),1
2015.0,February,D31,Commercial,Glenfield-Jane Heights (25),1
2015.0,February,D31,Commercial,York University Heights (27),1
2015.0,February,D31,House,Black Creek (24),1
2015.0,February,D31,House,Downsview (155),1
2015.0,February,D31,House,Pelmo Park-Humberlea (23),1
2015.0,February,D31,House,York University Heights (27),1
2015.0,February,D31,Outside,Black Creek (24),4
2015.0,February,D31,Outside,Glenfield-Jane Heights (25),4
2015.0,February,D31,Outside,Humber Summit (21),1
2015.0,February,D31,Outside,Humbermede (22),2
2015.0,February,D31,Outside,Oakdale-Beverley Heights (154),6
2015.0,February,D31,Outside,York University Heights (27),6
2015.0,February,D32,Apartment,Lansing-Westgate (38),1
2015.0,February,D32,Commercial,Newtonbrook West (36),1
2015.0,February,D32,Commercial,York University Heights (27),1
2015.0,February,D32,House,Clanton Park (33),1
2015.0,February,D32,House,Lansing-Westgate (38),1
2015.0,February,D32,House,Newtonbrook East (50),1
2015.0,February,D32,House,Westminster-Branson (35),1
2015.0,February,D32,Other,Westminster-Branson (35),1
2015.0,February,D32,Outside,Clanton Park (33),1
2015.0,February,D32,Outside,Downsview (155),2
2015.0,February,D32,Outside,Newtonbrook West (36),1
2015.0,February,D32,Outside,St.Andrew-Windfields (40),1
2015.0,February,D32,Outside,Westminster-Branson (35),1
2015.0,February,D32,Outside,Willowdale West (37),1
2015.0,February,D33,House,Fenside-Parkwoods (150),1
2015.0,February,D33,Outside,Banbury-Don Mills (42),1
2015.0,February,D33,Outside,Bayview Village (52),2
2015.0,February,D33,Outside,Don Valley Village (47),1
2015.0,February,D33,Outside,Parkwoods-O'Connor Hills (149),1
